Title,Price,Description,Image URL,Link,Type,Brand,Ingredients
[BIGGER SIZE GEL] Azarine Hydrasoothe Sunscreen Gel 45 PA++++ 110ml,115000.0,"Azarine BIGGER SIZE GEL Hydrasoothe Sunscreen Gel 45 PA++++ 110ml DAILY SKIN PROTECTION FOR SUNSCREEN HATERS SUNSCREEN GEL SPF45 PA++++ FOR ALL SKIN TYPES UPGRADE FORMULA (BLUE LIGHT PROTECTION) !! (Sudah tidak pakai box dan ada seal aluminiumnya) Tabir surya wajah dalam bentuk gel (water base) yang sangat ringan, dingin dan mudah meresap untuk seluruh jenis kulit termasuk kulit berminyak dan acne prone skin. Di formulasikan dengan bahan alami royal jelly, aloe vera, green tea serta bahan alami lainnya yang dapat melindungi kulit dari efek negatif sinar UV A & UV B dan menutrisi kulit. KEUNGGULAN: - No alcohol ( bisa untuk kulit sensitif) - No Oil (bisa untuk kulit berminyak, kombinasi dan berjerawat) - No Silicone - No Fragrance - Blue Light Protection - Fungal acne Friendly - No Whitecast / efek dempul - Cepat meresap, ringan dan dingin dengan SPF tinggi - Mengandung ekstrak alami untuk kulit - Antioksidan & Melembabkan - Busui/Bumil friendly Full ingredients: aqua, glycerin, propanediol, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, aloe barbadensis juice extract, polymethyl methacrylate, portulaca oleracea extract, sodium hyaluronate, resveratrol, cucumis sativus fruit extract, camelia sinensis leaf extract, ectoin, phenoxyethanol, octocrylene, butylene glycol, acrylates/C10-30 alkyl acrylates crosspolymer, royal jelly, piscea abies leaf extract, allantoin, xanthan gum, panthenol, disodium EDTA, lechitin. BPOM NA 18221701516",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/8afc91f8076b4e39adf8124fd5388310~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-bigger-size-gel-hydrasoothe-sunscreen-gel-spf45-pa-110ml-tabir-surya-all-skin-type-kulit-berminyak-acne-prone-1730102086134564126?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,"aqua, glycerin, propanediol, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, aloe barbadensis juice extract, polymethyl methacrylate, portulaca oleracea extract, sodium hyaluronate, resveratrol, cucumis sativus fruit extract, camelia sinensis leaf extract, ectoin, phenoxyethanol, octocrylene, butylene glycol, acrylates/C10-30 alkyl acrylates crosspolymer, royal jelly, piscea abies leaf extract, allantoin, xanthan gum, panthenol, disodium EDTA, lechitin. BPOM NA 18221701516"
[GIFT] Azarine Sticker Your Lifetime Skinmate,100000.0,GIFT - NOT FOR SALE Sticker Your Lifetime Skinmate,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/bb78f21f57fd4d9da831ef1bee36ae1b~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/gift-azarine-sticker-your-lifetime-skinmate-1731304199072876440?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,Ingredients tidak ditemukan.
[TRIPLE PACK] Azarine Cicamide Barrier Sunscreen Moisturiser SPF35PA+++ [3x40ml] | Tabir Surya Skin Barrier Protection Melembabkan,103000.0,"TRIPLE PACK (Bundle isi 3 PCS) CICAMIDE BARRIER SUNSCREEN MOISTURISER SPF35 PA+++ DAILY SKIN PROTECTION FOR SUNSCREEN HATERS! Tabir surya dalam bentuk gel (water base) yang diformulasi khusus dengan tekstur yang ringan, nyaman, dan tanpa whitecast. Dengan perpaduan kandungan yang mampu merawat, menutrisi, sekahgus melindungi skin barrier dari paparan sinar UV A & UV B, bluelight, serta polusi. Dapat digunakan untuk semua jenis kulit namun sangat cocok untuk kulit normal, kulit kering, serta kulit sensitif sekalipun. Keunggulan : - Skin-identical ceramide = Memberikan perlindungan,pencegahan sekaligus revitalisasi kulit yang maksimal dengan 5 tipe ceramide - Untuk Jenis Kulit Sensitive & Skin Barrier Problems - Digunakan pagi hari - 0% Alcohol - 4in1 Protection - Dermatology tested Power Ingridients : - Kandungan 5X CERAMIDE yang mampu memberikan perlindungan.pencegahan serta revitalisasi kulit dengan meningkatkan elastisitas&kelembapan yang maksimal - Kandungan CENTELLA ASIATICA yang memberikan sensasi soothing&calmin dan mengandung anti-inflamasi dan anti bakteri - Kandungan SQUALANE yang dapat melindungi, memperbaiki sekaligus melembapkan skin-barrier - Kandungan ECTOIN yang mampu melindungi kulit dari paparan bluelight&polusi yang dapat memperbaiki skin barrier dan menunda penuaan dini BPOM NA 18221701937",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/1/14/c911f1f6-43ea-4f7a-bef8-6ff720043e90.jpg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/triple-pack-azarine-cicamide-barrier-sunscreen-moisturiser-spf35pa-3x40ml-tabir-surya-skin-barrier-protection-melembabkan-1730029445476615454?extParam=whid%3D5943564%26src%3Dshop&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,Ingredients tidak ditemukan.
Azarine All Sunscreen Series SPF35 SPF45 SPF50 | Sunscreen All Skin Type Kulit Berminyak Kering Berjerawat Gel Spray - [GEL] HYDRASOOTHE (Kulit Berminyak),59500.0,HYDRASOOTHE SUNSCREEN GEL -> UNTUK KULIT NORMAL HINGGA BERMINYAK CERASPRAY -> UNTUK SEMUA JENIS KULIT (REAPPLY SUNSCREEN) HYDRAMAX-C SUNSCREEN SERUM -> UNTUK KULIT NORMAL HINGGA KERING CALM MY ACNE SUNSCREEN MOISTURISER -> KULIT SENSITIF BERJERAWAT CICAMIDE BARRIER SUNSCREEN MOISTURISER -> KULIT SENSITIF KEMERAHAN (BARRIER REPAIR),https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/5b73c32e3e684d67a143e46fe50f1d93~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-all-sunscreen-series-spf35-spf45-spf50-sunscreen-all-skin-type-kulit-berminyak-kering-berjerawat-gel-spray-1731248974379190168?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,Ingredients tidak ditemukan.
[BEST SELLER] Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml | Sunscreen Kulit Berjerawat Acne Prone - Calm My Acne,36000.0,"CALM MY ACNE SUNSCREEN MOISTURISER SPF35 PA+++ DAILY SKIN PROTECTION FOR SUNSCREEN HATERS! Tabir surya dalam bentuk gel (water base) yang diformulasi khusus dengan tekstur yang ringan, nyaman, dan tanpa whitecast. Dengan perpaduan kandungan yang mampu merawat, menutrisi sekaligus melindungi skin barrier dari paparan sinar UV A & UV B, bluelight, serta polusi. Dapat digunakan untuk semua jenis kulit namun sangat cocok untuk kulit berjerawat, kulit berminyak, kulit kombinasi, dan kulit sensitif sekalipun. Keunggulan : - Oil Free : Mengurangi minyak berlebih - With Anti Microbial Actives : Mampu meredakan jerawat sekaligus meredakan kemerahan - Untuk Jenis kulit : Berminyak ,kombinasi ,kulit sensitif, berjerawat - Dapat digunakan di pagi hari - 0% Alcohol - 4in1 protection - Dermatological tested Power ingridients : - Kandungan BAKUCHIOL yang mampu merawat kulit berjerawat dan mampu menenangkan kulit - Kandungan PIONIN sebagai anti bakteri - Kandungan CANADIAN WILLOWHERB yang mampu mengatasi iritasi, kemerahan atau sunburn secara efektif dan mampu merawat serta memperkuat skin barrier terutama untuk kulit berjerawat - Kandungan ECTOIN yang dapat melindungi kulit dari paparan sinar bluelight&polusi yang dapat memperbaiki skin barrier dan menunda penuaan dini",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/e747209cfbe14c27b0c0441995076f85~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/best-seller-azarine-calm-my-acne-sunscreen-moisturiser-spf35-pa-40ml-sunscreen-kulit-berjerawat-acne-prone-1731362709509408664?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,Ingredients tidak ditemukan.
Azarine Active Bright - Brightening Night Moisturiser 20gr,27500.0,"Night Cream for Brightening with NIACINAMIDE + ARBUTIN + PANTHENOL (VIT B5) Krim gel malam untuk mencerahkan sekaligus merawat kesehatan skin barrier kulit. Dengan perlindungan lengkap dari anti polusi dan bluelight agar kulit tampak glowing dan awet muda. Pelembab ini sangat melembabkan, tidak lengket dan memberi efek glowing instan. Diformulasikan dengan berbagai bahan aktif agar kulit senantiasa kenyal dan ternutrisi. Moisturiser ini untuk semua jenis kulit dan boleh di gunakan usia 12 tahun ke atas. Manfaat: - Mencerahkan kulit kusam, warna kulit tidak rata - Memudarkan bekas jerawat/ flek hitam - Melindungi dari polusi dan bluelight - Merawat dan memperbaiki skin barrier - Antioksidan dan melembabkan kulit ( no parfume, no alcohol) Full Ingredients: Aqua, Glycerin, Niacinamide, Stearic Acid, Ectoin, Arbutin, Cetyl Alcohol, Glyceryl Stearate, Glycin Soja (Soybean) Oil, DMDM Hydantoin, Acetyl Glucosamine, Panthenol, Sodium Hyaluronate, Allantoin, Acrylates Crosspolymer, Phenoxyethanol. Note: Ingredients from Natural Resources BPOM NA 18220106091",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/4/24/85c78656-84f1-4742-b92b-aaab237be510.jpg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-active-bright-brightening-night-moisturiser-20gr?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Krim Wajah,Azarine,"Aqua, Glycerin, Niacinamide, Stearic Acid, Ectoin, Arbutin, Cetyl Alcohol, Glyceryl Stearate, Glycin Soja (Soybean) Oil, DMDM Hydantoin, Acetyl Glucosamine, Panthenol, Sodium Hyaluronate, Allantoin, Acrylates Crosspolymer, Phenoxyethanol. Note: Ingredients from Natural Resources BPOM NA 18220106091"
[BEST SELLER] [GEL] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml | Sunscreen All Skin Type Berminyak Berjerawat Kering - Sunscreen Gel,59000.0,"DAILY SKIN PROTECTION FOR SUNSCREEN HATERS ORGANIC SUNSCREEN GEL SPF45 PA++++ FOR ALL SKIN TYPES UPGRADE FORMULA (BLUE LIGHT PROTECTION) !! (Sudah tidak pakai box dan ada seal aluminiumnya) Tabir surya wajah dalam bentuk gel (water base) yang sangat ringan, dingin dan mudah meresap untuk seluruh jenis kulit termasuk kulit berminyak dan acne prone skin. Di formulasikan dengan bahan alami royal jelly, aloe vera, green tea serta bahan alami lainnya yang dapat melindungi kulit dari efek negatif sinar UV A & UV B dan menutrisi kulit. KEUNGGULAN: - No alcohol ( bisa untuk kulit sensitif) - No Oil (bisa untuk kulit berminyak, kombinasi dan berjerawat) - No Silicone - No Fragrance - Blue Light Protection - Fungal acne Friendly - No Whitecast / efek dempul - Cepat meresap, ringan dan dingin dengan SPF tinggi - Mengandung ekstrak alami untuk kulit - Antioksidan & Melembabkan - Busui/Bumil friendly Full ingredients: aqua, glycerin, propanediol, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, aloe barbadensis juice extract, polymethyl methacrylate, portulaca oleracea extract, sodium hyaluronate, resveratrol, cucumis sativus fruit extract, camelia sinensis leaf extract, ectoin, phenoxyethanol, octocrylene, butylene glycol, acrylates/C10-30 alkyl acrylates crosspolymer, royal jelly, piscea abies leaf extract, allantoin, xanthan gum, panthenol, disodium EDTA, lechitin.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/aac9b218ac534bc3801a4eb040195c7d~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/best-seller-gel-azarine-hydrasoothe-sunscreen-gel-spf45-pa-50ml-sunscreen-all-skin-type-berminyak-berjerawat-kering-1731363149992855448?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,"aqua, glycerin, propanediol, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, aloe barbadensis juice extract, polymethyl methacrylate, portulaca oleracea extract, sodium hyaluronate, resveratrol, cucumis sativus fruit extract, camelia sinensis leaf extract, ectoin, phenoxyethanol, octocrylene, butylene glycol, acrylates/C10-30 alkyl acrylates crosspolymer, royal jelly, piscea abies leaf extract, allantoin, xanthan gum, panthenol, disodium EDTA, lechitin."
Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml Acid Hyaluronic Facial Berminyak Extract Liquid Perawatan Wajah - HYDRAMAX-C,59500.0,"HYDRAMAX C SUNSCREEN SPF50 PA++++ Extra Moist, Extra Glow Tabir surya dalam bentuk cream gel untuk melembabkan dan melindungi kulit dari pengaruh buruk sinar matahari, sinar bluelight dan polusi. Di formulasikan dengan 11 ukuran Hyaluronic Acid untuk melembabkan agar kulit kenyal. Kandungan vit C & E sebagai antioksidan. Manfaat: 1. High protection SPF 50 PA++++ with no whitecast 2. Dengan Blue light protection & anti polusi 3. No alkohol, fragrance, mineral oil 4.Dewy Glow Finish 5. Ringan, cepat meresap & tidak lengket 6. Dermatologically tested Full Ingredients: Aqua, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Glycerin, Propanediol, Polymethyl Methacrylate, Octocrylene, Butylene Glycol, Ectoin, Ascorbic Acid, Hydroxypropyltrimonium Hyaluronate, Hyaluronic Acid, Acrylates Crosspolymer, Allantoin, Phenoxyethanol, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Tocopheryl Acetate, Chlorphenesin, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Caprylyl 2-Glyceryl Ascorbate, Xanthan Gum, Sodium Hyaluronate. (Note: Ingredients From Natural Resources) #sunscreen #sunscreenazarine #sunscreenspf50 BPOM NA 18211701919",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/fb8287df192e40408eaac4baa61074bf~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-hydramax-c-sunscreen-serum-spf50-pa-40ml-acid-hyaluronic-facial-berminyak-extract-liquid-perawatan-wajah-1729417202795842456?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,"Aqua, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Glycerin, Propanediol, Polymethyl Methacrylate, Octocrylene, Butylene Glycol, Ectoin, Ascorbic Acid, Hydroxypropyltrimonium Hyaluronate, Hyaluronic Acid, Acrylates Crosspolymer, Allantoin, Phenoxyethanol, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Tocopheryl Acetate, Chlorphenesin, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Caprylyl 2-Glyceryl Ascorbate, Xanthan Gum, Sodium Hyaluronate. (Note: Ingredients From Natural Resources) #sunscreen #sunscreenazarine #sunscreenspf50 BPOM NA 18211701919"
[BEST SELLER] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml | Sunscreen Kulit Kering Mencerahkan - HYDRAMAX-C,59000.0,"HYDRAMAX C SUNSCREEN SPF50 PA++++ Extra Moist, Extra Glow Tabir surya dalam bentuk cream gel untuk melembabkan dan melindungi kulit dari pengaruh buruk sinar matahari, sinar bluelight dan polusi. Di formulasikan dengan 11 ukuran Hyaluronic Acid untuk melembabkan agar kulit kenyal. Kandungan vit C & E sebagai antioksidan. Manfaat: 1. High protection SPF 50 PA++++ with no whitecast 2. Dengan Blue light protection & anti polusi 3. No alkohol, fragrance, mineral oil 4.Dewy Glow Finish 5. Ringan, cepat meresap & tidak lengket 6. Dermatologically tested Full Ingredients: Aqua, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Glycerin, Propanediol, Polymethyl Methacrylate, Octocrylene, Butylene Glycol, Ectoin, Ascorbic Acid, Hydroxypropyltrimonium Hyaluronate, Hyaluronic Acid, Acrylates Crosspolymer, Allantoin, Phenoxyethanol, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Tocopheryl Acetate, Chlorphenesin, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Caprylyl 2-Glyceryl Ascorbate, Xanthan Gum, Sodium Hyaluronate. (Note: Ingredients From Natural Resources) #sunscreen #sunscreenazarine #sunscreenspf50 BPOM NA 18211701919",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/f7a3f8636d29449e81ea620f7bdc30ec~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/best-seller-azarine-hydramax-c-sunscreen-serum-spf50-pa-40ml-sunscreen-kulit-kering-mencerahkan-1731362746233489304?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,"Aqua, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Glycerin, Propanediol, Polymethyl Methacrylate, Octocrylene, Butylene Glycol, Ectoin, Ascorbic Acid, Hydroxypropyltrimonium Hyaluronate, Hyaluronic Acid, Acrylates Crosspolymer, Allantoin, Phenoxyethanol, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Tocopheryl Acetate, Chlorphenesin, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Caprylyl 2-Glyceryl Ascorbate, Xanthan Gum, Sodium Hyaluronate. (Note: Ingredients From Natural Resources) #sunscreen #sunscreenazarine #sunscreenspf50 BPOM NA 18211701919"
Azarine C White Perfect Radiance Night Moisturizer 25g Pelembab Perawatan - C White Moisturizer,49000.0,"PACKAGING BARU DENGAN TUBE IMPROVED FORMULA UKURAN SAMA IMPROVED FORMULA #BRIGHT - REPAIR - YOUTHFUL GLOW Moisturizer whitening untuk malam hari untuk mengatasi masalah dark spot & kulit kusam. Dengan kadar VITAMIN C ALAMI TINGGI untuk WHITENING, ANTI AGING & MOISTURIZING. Cream ini ringan dan mudah di serap kulit, sehingga mencerahkan dan meregenerasi kulit di malam hari. Di formulasikan dengan 7 WHITENING COMPLEX dan GLOWING SKIN ACTIVATOR TECHNOLOGY agar kulit selalu cerah, glowing, kenyal dan mulus. KEUNGGULAN: Natural Permanent & Intense whitening Even skin tone & Dark spot corrector Antioxidant Intense hydration Repair skin barrier How To Use: Oleskan krim ini setelah memakai LIGHTENING SERUM di malam hari. Lalu tambahkan COOLING WATER SLEEPING MASK untuk hasil maksimal. Free From: Hydroquinone, Sulphate, PEG, Parabens, Triclosan, Sulphur, Artificial Dyes and Colorants, MIT, Soap-free, TEA, Propylene Glycol, Alcohol, Urea & Phthalates. Ingredients: Aqua, Stearic Acid, Cetyl Alcohol, Glycerine, Pomace Olive Oil, Allantoine, Aloe barbadensis Leaf Extract, Pachyrhizuis Erosus Root Extract, Citrus Limon (Lemon) Fruit Extract, Gliceryl Stearate, PEG-100 Stearate, Chlorphenesin, Phenoxyethanol, BHT (Note: Ingredients From Natural Resources) BPOM : NA18190123437",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/7f3964739cd244b1a3abcc2c846fae52~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-c-white-perfect-radiance-night-moisturizer-25g-pelembab-perawatan-1729382399379146648?extParam=whid%3D5943564%26src%3Dshop&aff_unique_id=&channel=others&chain_key=,Krim Wajah,Azarine,"Aqua, Stearic Acid, Cetyl Alcohol, Glycerine, Pomace Olive Oil, Allantoine, Aloe barbadensis Leaf Extract, Pachyrhizuis Erosus Root Extract, Citrus Limon (Lemon) Fruit Extract, Gliceryl Stearate, PEG-100 Stearate, Chlorphenesin, Phenoxyethanol, BHT (Note: Ingredients From Natural Resources) BPOM : NA18190123437"
Azarine Hydramax Water Bank Serum 20ml | Serum Kulit Kering untuk Melembabkan,39900.0,"SUPER HYDRATING SERUM with 3D MOISTURE MATRIX PROTECTION Serum super melembabkan dengan kandungan Hyaluronic acid (multiple size) dan ceramide untuk membuat kulit senantiasa kenyal dan lembab serta tampak glowing. Serum ini bisa di gunakan segala usia dan masalah kulit serta tidak lengket di kulit. Teknologi 3D moisture matrix protection akan mengunci kelembapan hingga 48 jam secara menyeluruh. Manfaat: 1. Melembabkan & membuat kenyal 2. Merawat skin barrier 3. Memperbaiki skin barrier 4. Melindungi skin barrier 5. Mambuat kulit tampak glowing dan segar Full Ingridients: Aqua, Glycerin, Propanediol, Lactobacillus/Collagen/Mesembryanthemum Crystallinum Leaf Extract Ferment Lysate, Polyglutamic Acid, Sodium Hyaluronate, Panthenol, Sodium Acetylated Hyaluronate, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Chlorphenesin, Polyquaternium-7, Xanthan Gum, Phenoxyethanol, Ceramide 3, Citric Acid. (Note: Ingredients From Natural Resources)",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/87274326d8f3479aa878e6edb6211e62~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-hydramax-water-bank-serum-20ml-serum-kulit-kering-untuk-melembabkan-1731363418329548696?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Serum,Azarine,From Natural Resources)
Azarine Revitalizing Anti Aging Serum 20ml,39900.0,"BAKUCHIOL + PEPTIDE ANTI AGING SERUM Serum anti-aging dengan kandungan peptide & bakuchiol untuk menyamarkan kerut dan merawat kulit berjerawat. Serum ini menjadi alternatif untuk di gunakan ibu hamil, menyusui dan kulit sensitif. Di formulasikan dengan teknologi stem sel untuk mempercepat produksi kolagen pada kulit agar tampak kencang dan bebas kerut. Manfaat: 1. Mengurangi garis halus & kerut 2. Memperlambat penuaan dini 3. Merawat kulit berjerawat 4. Mengencangkan kulit & membuat kenyal 5. Anti-aging untuk kulit sensitive & ibu hamil Full Ingridients: Aqua, Glycerin, Propanediol, Bakuchiol, Sodium Hyaluronate, Malus Domestica Fruit Cell Culture Extract, Laminaria Digitata Extract, Centella Asiatica Extract, Picea Abies Extract, Allantoin, Acrylates Crosspolymer, Panax Gingseng Root Extract, Glycolic Acid, Tetrapeptide-21, Chlorphenesin, Caffeine, Sodium Benzoate, Xanthan Gum. (Note: Ingredients From Natural Resources)",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/bb00c254459c4e70a3889de8cb2b2ae6~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-revitalizing-anti-aging-serum-20ml?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Serum,Azarine,From Natural Resources)
